id,feature,abs_z
JVASP-140815,MagpieData mean Column,1.4997861812769502
JVASP-8131,minimum local difference in Column,3.4005215471854817
JVASP-8131,minimum local difference in Electronegativity,2.817695768502247
JVASP-8131,minimum local difference in CovalentRadius,2.046841211807702
JVASP-8131,minimum local difference in NpValence,1.8637789282311634
JVASP-8131,MagpieData maximum AtomicWeight,1.8221609995210797
JVASP-8131,MagpieData avg_dev Column,1.6784796284512913
JVASP-8131,MagpieData range NdValence,1.6725222956445078
JVASP-8131,mean ordering parameter shell 1,1.52975988981422
JVASP-8131,minimum local difference in GSbandgap,1.5281846773236631
JVASP-8131,frac d valence electrons,1.526559729201244
JVASP-33027,MagpieData minimum GSbandgap,5.321007991696068
JVASP-33027,minimum local difference in GSbandgap,5.273934024643864
JVASP-33027,minimum neighbor distance variation,4.196679655905323
JVASP-33027,minimum local difference in Column,3.8974158282277824
JVASP-33027,minimum local difference in NsUnfilled,3.833484274223405
JVASP-33027,MagpieData maximum CovalentRadius,3.6675699358677583
JVASP-33027,minimum local difference in NpValence,3.2566513149541687
JVASP-33027,mean neighbor distance variation,2.679263422230073
JVASP-33027,minimum local difference in Electronegativity,2.4616933259926492
JVASP-33027,MagpieData minimum MendeleevNumber,2.334908587011026
JVASP-33324,0-norm,4.331383157637818
JVASP-33324,MagpieData mean Electronegativity,2.640851957115956
JVASP-33324,MagpieData maximum MeltingT,2.2798170458858977
JVASP-33324,avg_dev local difference in Column,1.984265289792317
JVASP-33324,avg_dev CN_VoronoiNN,1.8031412091058159
JVASP-33324,MagpieData minimum MendeleevNumber,1.7541820525202974
JVASP-33324,MagpieData maximum CovalentRadius,1.6715952276582757
JVASP-33324,avg_dev local difference in MeltingT,1.5689478989877024
JVASP-33324,compound possible,1.491237471689864
JVASP-33324,avg_dev local difference in Electronegativity,1.456506749217401
JVASP-26276,avg_dev neighbor distance variation,4.013813073411116
JVASP-26276,0-norm,2.943450943911764
JVASP-26276,mean neighbor distance variation,2.245677352263172
JVASP-26276,MagpieData mean Electronegativity,1.9149059028498578
JVASP-26276,MagpieData avg_dev Column,1.4961735935328868
JVASP-26276,compound possible,1.491237471689864
JVASP-26276,MagpieData mean MeltingT,1.445804908710077
JVASP-26276,10-norm,1.3672883230825514
JVASP-26276,minimum local difference in NpValence,1.3243543415033026
JVASP-26276,MagpieData mean AtomicWeight,1.2587261445337443
JVASP-134338,MagpieData minimum GSbandgap,5.321007991696068
JVASP-134338,MagpieData avg_dev MeltingT,3.62429192184697
JVASP-134338,MagpieData maximum CovalentRadius,3.055900267222917
JVASP-134338,minimum local difference in MeltingT,2.500644282916212
JVASP-134338,mean ordering parameter shell 1,2.308582711919274
JVASP-134338,MagpieData maximum MeltingT,2.2798170458858977
JVASP-134338,MagpieData maximum AtomicWeight,1.9131153200552584
JVASP-134338,avg_dev local difference in MeltingT,1.8976986212559295
JVASP-134338,minimum local difference in GSbandgap,1.7747704032976344
JVASP-134338,MagpieData minimum MendeleevNumber,1.7541820525202974
JVASP-9443,avg_dev local difference in Electronegativity,3.262697793861829
JVASP-9443,avg_dev local difference in GSvolume_pa,3.175829087170683
JVASP-9443,avg_dev local difference in CovalentRadius,2.8254277243719037
JVASP-9443,avg_dev local difference in NpValence,2.223251949412889
JVASP-9443,MagpieData mean Electronegativity,2.051011949616583
JVASP-9443,avg_dev local difference in SpaceGroupNumber,1.9390657529157165
JVASP-9443,MagpieData avg_dev GSvolume_pa,1.8961362950395444
JVASP-9443,avg_dev local difference in MendeleevNumber,1.849370923371463
JVASP-9443,minimum local difference in Electronegativity,1.7417613707983044
JVASP-9443,MagpieData maximum GSvolume_pa,1.6821596653429405
JVASP-152617,avg_dev local difference in Electronegativity,3.766183069762103
JVASP-152617,avg_dev local difference in NpValence,2.4213962548826458
JVASP-152617,avg_dev local difference in Column,2.1889808294765762
JVASP-152617,avg_dev local difference in CovalentRadius,2.1418538517088646
JVASP-152617,MagpieData mean Electronegativity,1.9853956073773813
JVASP-152617,avg_dev local difference in SpaceGroupNumber,1.8102316857844596
JVASP-152617,avg_dev local difference in GSvolume_pa,1.7420215220491382
JVASP-152617,MagpieData range NdValence,1.6725222956445078
JVASP-152617,minimum local difference in Electronegativity,1.5602672484336912
JVASP-152617,avg_dev local difference in MendeleevNumber,1.555649263293597
JVASP-21037,avg_dev local difference in Electronegativity,3.5604305786797616
JVASP-21037,avg_dev local difference in CovalentRadius,2.3773468727958185
JVASP-21037,avg_dev local difference in MendeleevNumber,2.2096393146710964
JVASP-21037,avg_dev local difference in NpValence,2.1613813622653346
JVASP-21037,avg_dev local difference in AtomicWeight,2.0434300433012895
JVASP-21037,avg_dev local difference in Column,1.990394136416626
JVASP-21037,MagpieData mean Electronegativity,1.9333550600842218
JVASP-21037,minimum local difference in Electronegativity,1.9171334440999976
JVASP-21037,avg_dev local difference in SpaceGroupNumber,1.8862450562959412
JVASP-21037,MagpieData maximum AtomicWeight,1.7383543433415616
JVASP-136319,MagpieData minimum Column,2.694202165762905
JVASP-136319,MagpieData mean Electronegativity,2.499578840958709
JVASP-136319,MagpieData mean Column,1.8932699306148506
JVASP-136319,MagpieData minimum MendeleevNumber,1.8316122571190612
JVASP-136319,MagpieData maximum CovalentRadius,1.6394020872032842
JVASP-136319,MagpieData minimum NpUnfilled,1.5958414081750656
JVASP-136319,avg_dev local difference in NdValence,1.5462186625511376
JVASP-136319,MagpieData avg_dev Column,1.3894373956099069
JVASP-136319,avg_dev local difference in SpaceGroupNumber,1.2447534959991284
JVASP-136319,MagpieData mode SpaceGroupNumber,1.210926706181677
JVASP-52598,avg_dev local difference in Electronegativity,3.3273299974027584
JVASP-52598,avg_dev local difference in NpValence,2.6727600611544764
JVASP-52598,avg_dev local difference in Column,2.445924650365771
JVASP-52598,MagpieData maximum CovalentRadius,2.4120374581230837
JVASP-52598,MagpieData mean Electronegativity,2.2840630961902986
JVASP-52598,MagpieData maximum AtomicWeight,1.9131153200552584
JVASP-52598,avg_dev local difference in SpaceGroupNumber,1.8006259810739749
JVASP-52598,MagpieData range NdValence,1.6725222956445078
JVASP-52598,frac d valence electrons,1.526559729201244
JVASP-52598,MagpieData avg_dev Column,1.5044134143201597
JVASP-134353,MagpieData minimum GSbandgap,5.321007991696068
JVASP-134353,MagpieData avg_dev MeltingT,3.372126957831994
JVASP-134353,minimum local difference in MeltingT,2.835926458491285
JVASP-134353,MagpieData minimum Column,2.694202165762905
JVASP-134353,MagpieData maximum MeltingT,2.2798170458858977
JVASP-134353,minimum neighbor distance variation,2.23982145097961
JVASP-134353,MagpieData maximum CovalentRadius,2.122299194028159
JVASP-134353,MagpieData mean Electronegativity,1.9989714023234233
JVASP-134353,avg_dev local difference in MeltingT,1.7725381638449889
JVASP-134353,MagpieData minimum MendeleevNumber,1.7541820525202974
JVASP-101766,avg_dev local difference in Electronegativity,3.8899657902100047
JVASP-101766,avg_dev local difference in GSvolume_pa,2.7353045582286386
JVASP-101766,avg_dev local difference in NpValence,2.6863231910941887
JVASP-101766,MagpieData mean Electronegativity,2.5250334564825376
JVASP-101766,avg_dev local difference in CovalentRadius,2.5205779773986396
JVASP-101766,avg_dev local difference in SpaceGroupNumber,2.3779650970552164
JVASP-101766,MagpieData maximum GSvolume_pa,2.2265348762548696
JVASP-101766,avg_dev local difference in Column,1.992214180262792
JVASP-101766,avg_dev local difference in MendeleevNumber,1.7355177764421617
JVASP-101766,10-norm,1.4375968032323403
JVASP-144743,avg_dev local difference in Electronegativity,2.8378128105155547
JVASP-144743,avg_dev local difference in NpValence,2.127883345775186
JVASP-144743,MagpieData mean Electronegativity,2.0094617893271836
JVASP-144743,avg_dev local difference in SpaceGroupNumber,1.8600508533422722
JVASP-144743,avg_dev local difference in MendeleevNumber,1.8288483730889649
JVASP-144743,minimum local difference in Electronegativity,1.5880970652435733
JVASP-144743,0-norm,1.5555187301857107
JVASP-144743,compound possible,1.491237471689864
JVASP-144743,avg_dev local difference in Column,1.374102690886038
JVASP-144743,avg_dev local difference in CovalentRadius,1.2692911995316012
JVASP-114486,MagpieData minimum GSbandgap,4.091738908522157
JVASP-114486,MagpieData avg_dev MeltingT,3.114714591467141
JVASP-114486,MagpieData maximum CovalentRadius,2.7983551435829837
JVASP-114486,MagpieData minimum Column,2.4244654082112036
JVASP-114486,MagpieData maximum MeltingT,2.2798170458858977
JVASP-114486,MagpieData mean Electronegativity,2.2043053008823037
JVASP-114486,MagpieData maximum AtomicWeight,1.9131153200552584
JVASP-114486,maximum CN_VoronoiNN,1.8643582354687895
JVASP-114486,mean CN_VoronoiNN,1.7436887937987964
JVASP-114486,MagpieData range NdValence,1.6725222956445078
JVASP-91531,avg_dev local difference in Electronegativity,3.1280152698093517
JVASP-91531,avg_dev local difference in NpValence,2.8431308173320957
JVASP-91531,MagpieData mean Electronegativity,2.7897614579303496
JVASP-91531,avg_dev local difference in SpaceGroupNumber,2.4847356520700106
JVASP-91531,range local difference in NfValence,2.4620493598908837
JVASP-91531,avg_dev local difference in AtomicWeight,1.796985178489596
JVASP-91531,avg_dev local difference in MendeleevNumber,1.5915269686914864
JVASP-91531,avg_dev CN_VoronoiNN,1.5211861161326696
JVASP-91531,MagpieData maximum NValence,1.5173536166918125
JVASP-91531,avg_dev local difference in Column,1.505827730430384
JVASP-114568,avg_dev local difference in Electronegativity,4.177328676221995
JVASP-114568,avg_dev local difference in CovalentRadius,3.739508421406711
JVASP-114568,avg_dev local difference in GSvolume_pa,3.2795595955423154
JVASP-114568,avg_dev local difference in NpValence,2.3768352192891364
JVASP-114568,avg_dev local difference in MendeleevNumber,2.3483275041830143
JVASP-114568,MagpieData mean Electronegativity,2.346851147815741
JVASP-114568,MagpieData avg_dev GSvolume_pa,2.170740220804478
JVASP-114568,avg_dev local difference in Column,2.143430585318538
JVASP-114568,avg_dev local difference in SpaceGroupNumber,2.099683835252338
JVASP-114568,MagpieData maximum GSvolume_pa,1.6821596653429405
JVASP-146618,MagpieData mode GSmagmom,8.539089577627625
JVASP-146618,MagpieData mean GSmagmom,3.2109991859160893
JVASP-146618,minimum local difference in Electronegativity,2.169024276679256
JVASP-146618,minimum local difference in NpValence,1.8208421485283217
JVASP-146618,MagpieData mode NdUnfilled,1.7360757336667487
JVASP-146618,10-norm,1.619704813915299
JVASP-146618,0-norm,1.5555187301857107
JVASP-146618,minimum local difference in SpaceGroupNumber,1.5488714642037718
JVASP-146618,MagpieData mean Electronegativity,1.5128175039970695
JVASP-146618,compound possible,1.491237471689864
JVASP-22366,avg_dev local difference in GSvolume_pa,5.966925848955677
JVASP-22366,MagpieData avg_dev GSvolume_pa,4.135493106511134
JVASP-22366,MagpieData maximum GSvolume_pa,3.2342010394252028
JVASP-22366,minimum local difference in Electronegativity,3.09934461485611
JVASP-22366,avg_dev local difference in CovalentRadius,2.6773393796343528
JVASP-22366,minimum local difference in CovalentRadius,2.637385859565424
JVASP-22366,avg_dev local difference in MendeleevNumber,2.477560153355894
JVASP-22366,minimum local difference in Column,2.252639713561372
JVASP-22366,MagpieData avg_dev Column,2.030164428430517
JVASP-22366,minimum local difference in NpValence,1.9803780677097829
JVASP-38115,avg_dev local difference in GSvolume_pa,4.223069225325907
JVASP-38115,MagpieData maximum GSvolume_pa,3.2342010394252028
JVASP-38115,minimum local difference in Electronegativity,3.1867879079600203
JVASP-38115,MagpieData avg_dev GSvolume_pa,2.8968273798038617
JVASP-38115,minimum local difference in CovalentRadius,2.8705453802308383
JVASP-38115,avg_dev local difference in Electronegativity,2.330051305531384
JVASP-38115,avg_dev local difference in MendeleevNumber,2.0830293437939895
JVASP-38115,minimum local difference in NpValence,1.9263002019209203
JVASP-38115,avg_dev local difference in CovalentRadius,1.887487196306305
JVASP-38115,avg_dev local difference in Column,1.7965278182061406
JVASP-22360,avg_dev local difference in GSvolume_pa,4.9033298980553655
JVASP-22360,MagpieData avg_dev GSvolume_pa,3.361496685172162
JVASP-22360,avg_dev local difference in Electronegativity,3.318298221049397
JVASP-22360,MagpieData maximum GSvolume_pa,3.2342010394252028
JVASP-22360,avg_dev local difference in CovalentRadius,3.1070566246735765
JVASP-22360,avg_dev local difference in MendeleevNumber,2.253869615921383
JVASP-22360,MagpieData mean Electronegativity,2.0442240521435617
JVASP-22360,avg_dev local difference in Column,2.0382300176062644
JVASP-22360,avg_dev local difference in SpaceGroupNumber,2.034197627274198
JVASP-22360,minimum local difference in Electronegativity,1.8796947218035915
JVASP-114487,minimum neighbor distance variation,4.539864992005061
JVASP-114487,MagpieData minimum GSbandgap,4.091738908522157
JVASP-114487,mean neighbor distance variation,3.0507037310807146
JVASP-114487,MagpieData maximum CovalentRadius,2.7983551435829837
JVASP-114487,minimum local difference in MeltingT,2.7428804411515655
JVASP-114487,MagpieData avg_dev MeltingT,2.6041201137768732
JVASP-114487,MagpieData minimum Column,2.4244654082112036
JVASP-114487,MagpieData maximum MeltingT,2.2798170458858977
JVASP-114487,MagpieData mean NpUnfilled,2.153797071201225
JVASP-114487,mean ordering parameter shell 1,1.9408737384779877
JVASP-21866,minimum local difference in Electronegativity,3.1497296263308123
JVASP-21866,MagpieData avg_dev GSvolume_pa,3.0604277656236683
JVASP-21866,avg_dev local difference in GSvolume_pa,3.0184488933399627
JVASP-21866,minimum local difference in CovalentRadius,2.9169724916427393
JVASP-21866,minimum local difference in GSvolume_pa,2.642729627664362
JVASP-21866,avg_dev local difference in Electronegativity,2.583143211668036
JVASP-21866,MagpieData maximum GSvolume_pa,2.2265348762548696
JVASP-21866,minimum local difference in Column,2.150406119606795
JVASP-21866,avg_dev local difference in CovalentRadius,1.9617770938092753
JVASP-21866,MagpieData avg_dev Column,1.9082470311043858
JVASP-87110,MagpieData avg_dev GSvolume_pa,5.2250146621367595
JVASP-87110,avg_dev local difference in GSvolume_pa,3.681993137120798
JVASP-87110,MagpieData maximum GSvolume_pa,3.2342010394252028
JVASP-87110,avg_dev neighbor distance variation,2.8207765893740824
JVASP-87110,avg_dev local difference in MeltingT,2.5396292582054723
JVASP-87110,avg_dev local difference in CovalentRadius,2.4555963148235747
JVASP-87110,minimum local difference in SpaceGroupNumber,2.3376551277177677
JVASP-87110,MagpieData maximum MeltingT,2.2798170458858977
JVASP-87110,avg_dev local difference in Electronegativity,1.9606909086141817
JVASP-87110,MagpieData mean GSvolume_pa,1.7895590103298176
JVASP-108690,avg_dev local difference in Electronegativity,4.2222473433799435
JVASP-108690,avg_dev local difference in NpValence,3.1785269566687533
JVASP-108690,MagpieData mean Electronegativity,2.6268519185778496
JVASP-108690,avg_dev local difference in CovalentRadius,2.608613942843018
JVASP-108690,avg_dev local difference in SpaceGroupNumber,2.389239272571704
JVASP-108690,avg_dev local difference in Column,1.9297258871845209
JVASP-108690,avg_dev local difference in MeltingT,1.7318836977177219
JVASP-108690,compound possible,1.491237471689864
JVASP-108690,10-norm,1.4375968032323403
JVASP-108690,MagpieData range NdUnfilled,1.3293945032481145
JVASP-140600,mean ordering parameter shell 1,3.611369330725945
JVASP-140600,minimum local difference in SpaceGroupNumber,3.304738168517776
JVASP-140600,minimum local difference in NpValence,2.7667786227094315
JVASP-140600,minimum local difference in Electronegativity,2.2887805335031155
JVASP-140600,maximum CN_VoronoiNN,1.819526056864818
JVASP-140600,mean CN_VoronoiNN,1.7500026639493995
JVASP-140600,0-norm,1.5555187301857107
JVASP-140600,compound possible,1.491237471689864
JVASP-140600,minimum local difference in CovalentRadius,1.4499810892767784
JVASP-140600,MagpieData maximum CovalentRadius,1.3818569635633509
JVASP-30597,MagpieData maximum SpaceGroupNumber,8.082859725996604
JVASP-30597,MagpieData mean Electronegativity,3.2547324348322757
JVASP-30597,MagpieData minimum Column,2.963938923314606
JVASP-30597,avg_dev local difference in NValence,2.847501499544709
JVASP-30597,avg_dev local difference in AtomicWeight,2.709935000395614
JVASP-30597,MagpieData minimum MendeleevNumber,2.102617973214734
JVASP-30597,10-norm,2.084292436958907
JVASP-30597,MagpieData maximum NValence,2.082110807234465
JVASP-30597,range local difference in NfValence,2.07534400107423
JVASP-30597,MagpieData mean Column,2.0155388922735202
JVASP-131998,MagpieData mode NdUnfilled,4.323641399570787
JVASP-131998,avg_dev local difference in Electronegativity,4.191618284449202
JVASP-131998,avg_dev local difference in CovalentRadius,3.847362390038409
JVASP-131998,avg_dev local difference in NpValence,2.6453885522151444
JVASP-131998,MagpieData mode NUnfilled,2.607107686625133
JVASP-131998,avg_dev local difference in MendeleevNumber,2.438712849738136
JVASP-131998,avg_dev local difference in Column,2.1579270602592455
JVASP-131998,MagpieData mean NUnfilled,1.7932612602607363
JVASP-131998,avg_dev local difference in NUnfilled,1.7907489349407704
JVASP-131998,avg_dev local difference in SpaceGroupNumber,1.7800396863283463
JVASP-8284,avg_dev local difference in Electronegativity,3.3169849917101755
JVASP-8284,MagpieData mean Electronegativity,2.6253973691193444
JVASP-8284,avg_dev local difference in SpaceGroupNumber,2.5615783239863363
JVASP-8284,avg_dev local difference in NpValence,2.530866839016948
JVASP-8284,MagpieData minimum Column,1.8849918931078022
JVASP-8284,MagpieData mean Column,1.6941461930564459
JVASP-8284,avg_dev CN_VoronoiNN,1.5660986495383842
JVASP-8284,compound possible,1.491237471689864
JVASP-8284,avg_dev local difference in CovalentRadius,1.2565726079821764
JVASP-8284,MagpieData maximum CovalentRadius,1.2530844017433842
JVASP-95598,avg_dev neighbor distance variation,3.4983588477984093
JVASP-95598,0-norm,2.943450943911764
JVASP-95598,mean neighbor distance variation,2.433321140740015
JVASP-95598,MagpieData mean Electronegativity,2.355760263249081
JVASP-95598,MagpieData maximum MeltingT,2.2798170458858977
JVASP-95598,avg_dev CN_VoronoiNN,2.1700134086448757
JVASP-95598,avg_dev local difference in Column,1.9674356647616922
JVASP-95598,avg_dev local difference in MeltingT,1.96656188580916
JVASP-95598,MagpieData minimum MendeleevNumber,1.7541820525202974
JVASP-95598,compound possible,1.491237471689864
JVASP-31155,avg_dev local difference in AtomicWeight,3.2903029285633716
JVASP-31155,avg_dev local difference in NValence,3.1337157935351105
JVASP-31155,MagpieData mean Electronegativity,2.995943843673358
JVASP-31155,avg_dev local difference in Electronegativity,2.271683634230888
JVASP-31155,MagpieData minimum Column,2.154728650659503
JVASP-31155,avg_dev local difference in NpValence,1.9661955296889342
JVASP-31155,avg_dev local difference in NdValence,1.94845749203622
JVASP-31155,MagpieData maximum NValence,1.940921509598802
JVASP-31155,avg_dev local difference in SpaceGroupNumber,1.9227756883453175
JVASP-31155,MagpieData mean Column,1.8199085536196487
JVASP-40481,avg_dev local difference in Electronegativity,3.322544824455147
JVASP-40481,avg_dev local difference in NpValence,2.4844795474645016
JVASP-40481,MagpieData mean Electronegativity,2.2060022752505586
JVASP-40481,avg_dev local difference in SpaceGroupNumber,2.166185234761106
JVASP-40481,avg_dev local difference in MendeleevNumber,1.9192323151321558
JVASP-40481,minimum local difference in NsUnfilled,1.5853224435408906
JVASP-40481,avg_dev local difference in Column,1.5237452139110952
JVASP-40481,avg_dev CN_VoronoiNN,1.4158762465163677
JVASP-40481,avg_dev local difference in NdValence,1.4126260380337692
JVASP-40481,avg_dev local difference in CovalentRadius,1.2909847578594258
JVASP-12768,range local difference in NfUnfilled,4.4638364673982975
JVASP-12768,avg_dev local difference in Electronegativity,3.949763246863852
JVASP-12768,MagpieData range NUnfilled,3.9278208684825353
JVASP-12768,avg_dev local difference in NUnfilled,2.6996118132796334
JVASP-12768,avg_dev local difference in MendeleevNumber,2.552578341958252
JVASP-12768,avg_dev local difference in CovalentRadius,2.5507753262961295
JVASP-12768,avg_dev local difference in NpValence,2.4590021762094296
JVASP-12768,avg_dev local difference in Column,2.3399904728304963
JVASP-12768,MagpieData mean Electronegativity,1.9463651969075129
JVASP-12768,avg_dev local difference in SpaceGroupNumber,1.7996987905150683
JVASP-34703,MagpieData maximum SpaceGroupNumber,8.082859725996604
JVASP-34703,avg_dev local difference in NValence,3.115667144792044
JVASP-34703,avg_dev local difference in AtomicWeight,2.9776885465020544
JVASP-34703,MagpieData minimum Column,2.963938923314606
JVASP-34703,MagpieData mean Electronegativity,2.9221254586542558
JVASP-34703,avg_dev local difference in Electronegativity,2.2069452839246884
JVASP-34703,MagpieData minimum MendeleevNumber,2.102617973214734
JVASP-34703,MagpieData maximum NValence,2.082110807234465
JVASP-34703,MagpieData mean Column,1.9666313076100521
JVASP-34703,MagpieData avg_dev Number,1.8389158286617238
JVASP-138810,avg_dev local difference in Electronegativity,2.725983173867155
JVASP-138810,avg_dev local difference in MendeleevNumber,2.2906128377031836
JVASP-138810,MagpieData mean GSmagmom,2.240055178152794
JVASP-138810,avg_dev local difference in Column,1.7245251261174357
JVASP-138810,avg_dev neighbor distance variation,1.505957935369756
JVASP-138810,maximum CN_VoronoiNN,1.4810264686800194
JVASP-138810,mean CN_VoronoiNN,1.4093394433227793
JVASP-138810,MagpieData mean Electronegativity,1.2981209882340228
JVASP-138810,MagpieData avg_dev Column,1.286830646656245
JVASP-138810,MagpieData maximum AtomicWeight,1.2815698489652285
JVASP-118278,MagpieData mean Electronegativity,1.8061951140896313
JVASP-118278,minimum neighbor distance variation,1.6326107835215686
JVASP-118278,MagpieData range NdUnfilled,1.6179189371725158
JVASP-118278,avg_dev local difference in Electronegativity,1.3914064248847189
JVASP-118278,minimum local difference in Electronegativity,1.390547234921279
JVASP-118278,minimum local difference in NdUnfilled,1.2418983805073276
JVASP-118278,MagpieData mode SpaceGroupNumber,1.210926706181677
JVASP-118278,MagpieData mode Column,1.1879020604663078
JVASP-118278,avg_dev local difference in CovalentRadius,1.166317031087573
JVASP-118278,mean neighbor distance variation,1.1121332381004252
JVASP-24348,avg_dev local difference in Electronegativity,3.7189403248376953
JVASP-24348,avg_dev local difference in NpValence,2.618617587735313
JVASP-24348,avg_dev local difference in MendeleevNumber,2.288383250708464
JVASP-24348,avg_dev local difference in SpaceGroupNumber,2.2752892983355992
JVASP-24348,MagpieData mean Electronegativity,2.0985272319277293
JVASP-24348,avg_dev local difference in Column,1.8803506716571121
JVASP-24348,0-norm,1.5555187301857107
JVASP-24348,avg_dev local difference in CovalentRadius,1.5223676630891896
JVASP-24348,avg_dev CN_VoronoiNN,1.4927376800205008
JVASP-24348,avg_dev neighbor distance variation,1.4915062196438276
JVASP-151947,avg_dev local difference in Electronegativity,3.8183983647905198
JVASP-151947,avg_dev local difference in CovalentRadius,2.431691910108437
JVASP-151947,avg_dev local difference in NpValence,2.423387311558473
JVASP-151947,avg_dev local difference in GSvolume_pa,2.4106507695386554
JVASP-151947,avg_dev local difference in Column,2.191016085536237
JVASP-151947,MagpieData mean Electronegativity,1.9650319149583193
JVASP-151947,avg_dev local difference in SpaceGroupNumber,1.8399992209312517
JVASP-151947,minimum local difference in Electronegativity,1.748471128920364
JVASP-151947,MagpieData maximum GSvolume_pa,1.6821596653429405
JVASP-151947,MagpieData range NdValence,1.6725222956445078
JVASP-114929,avg_dev local difference in Electronegativity,3.5928162949002567
JVASP-114929,avg_dev local difference in NpValence,2.4561144765363188
JVASP-114929,avg_dev local difference in CovalentRadius,2.2091493117772862
JVASP-114929,avg_dev local difference in SpaceGroupNumber,2.170969099144396
JVASP-114929,MagpieData mean Electronegativity,2.0770322232631626
JVASP-114929,avg_dev local difference in MeltingT,2.0358478723548212
JVASP-114929,avg_dev local difference in Column,1.9556613202339672
JVASP-114929,avg_dev local difference in MendeleevNumber,1.6901679330028603
JVASP-114929,minimum local difference in NsUnfilled,1.6194737137206439
JVASP-114929,minimum local difference in Electronegativity,1.5611488544312133
JVASP-106177,avg_dev local difference in Electronegativity,3.800543270413557
JVASP-106177,avg_dev local difference in NpValence,2.9280472491925007
JVASP-106177,MagpieData mean Electronegativity,2.649761072549295
JVASP-106177,avg_dev local difference in SpaceGroupNumber,2.301465705142361
JVASP-106177,avg_dev local difference in Column,2.1344278898365134
JVASP-106177,avg_dev CN_VoronoiNN,1.7955526390433736
JVASP-106177,avg_dev local difference in CovalentRadius,1.743289004984428
JVASP-106177,10-norm,1.4375968032323403
JVASP-106177,MagpieData maximum AtomicWeight,1.3475394519891477
JVASP-106177,mean ordering parameter shell 1,1.3143236999435834
JVASP-150480,range local difference in NfUnfilled,4.06030799033456
JVASP-150480,MagpieData range NUnfilled,3.670208321322604
JVASP-150480,avg_dev local difference in GSvolume_pa,3.519191925789994
JVASP-150480,avg_dev local difference in Electronegativity,3.483286645841038
JVASP-150480,avg_dev local difference in NUnfilled,3.3783564681834184
JVASP-150480,avg_dev local difference in CovalentRadius,2.887741232770011
JVASP-150480,MagpieData avg_dev GSvolume_pa,2.3708479956039246
JVASP-150480,MagpieData maximum GSvolume_pa,2.2265348762548696
JVASP-150480,avg_dev local difference in NpValence,2.0855074458144083
JVASP-150480,avg_dev local difference in AtomicWeight,2.0421523794832104
JVASP-138934,avg_dev local difference in GSvolume_pa,4.557862067576597
JVASP-138934,avg_dev local difference in Electronegativity,3.528838731425962
JVASP-138934,MagpieData maximum GSvolume_pa,3.2342010394252028
JVASP-138934,avg_dev local difference in CovalentRadius,3.1837202152537594
JVASP-138934,avg_dev local difference in MendeleevNumber,2.039213558749355
JVASP-138934,MagpieData avg_dev GSvolume_pa,1.9581877635873914
JVASP-138934,avg_dev local difference in NpValence,1.8938212988248861
JVASP-138934,avg_dev local difference in Column,1.8620158004337177
JVASP-138934,MagpieData maximum MeltingT,1.7820236195542938
JVASP-138934,MagpieData range NdValence,1.6725222956445078
JVASP-22616,MagpieData minimum GSbandgap,4.3701159878956215
JVASP-22616,MagpieData minimum Column,2.963938923314606
JVASP-22616,MagpieData mean Electronegativity,2.5301243795873036
JVASP-22616,MagpieData maximum CovalentRadius,2.0579129131181757
JVASP-22616,MagpieData minimum MendeleevNumber,1.9477575640172067
JVASP-22616,MagpieData maximum MeltingT,1.8660599079822455
JVASP-22616,MagpieData mean Column,1.8199085536196487
JVASP-22616,avg_dev CN_VoronoiNN,1.7597319621913885
JVASP-22616,avg_dev local difference in SpaceGroupNumber,1.7176913122955708
JVASP-22616,MagpieData maximum AtomicWeight,1.707859359623707
JVASP-139087,avg_dev local difference in MendeleevNumber,2.651087543004506
JVASP-139087,avg_dev local difference in Electronegativity,2.518247201569449
JVASP-139087,avg_dev local difference in Column,2.2791295959065807
JVASP-139087,MagpieData maximum AtomicWeight,1.7762855055045563
JVASP-139087,MagpieData range NdValence,1.6725222956445078
JVASP-139087,avg_dev neighbor distance variation,1.5899857407832363
JVASP-139087,frac d valence electrons,1.526559729201244
JVASP-139087,maximum CN_VoronoiNN,1.493421826166749
JVASP-139087,mean CN_VoronoiNN,1.4239308388448098
JVASP-139087,MagpieData maximum CovalentRadius,1.3818569635633509
JVASP-34350,avg_dev local difference in GSvolume_pa,4.966958167577397
JVASP-34350,MagpieData maximum GSvolume_pa,3.2342010394252028
JVASP-34350,MagpieData avg_dev GSvolume_pa,3.1105081554651486
JVASP-34350,minimum local difference in Electronegativity,2.8710509572366374
JVASP-34350,minimum local difference in CovalentRadius,2.3764441060071246
JVASP-34350,avg_dev local difference in CovalentRadius,2.169018937558623
JVASP-34350,minimum local difference in NpValence,2.0453940092907246
JVASP-34350,avg_dev local difference in Electronegativity,1.8809268531022876
JVASP-34350,minimum local difference in SpaceGroupNumber,1.8213749516240303
JVASP-34350,MagpieData mean Electronegativity,1.7573222522838823
JVASP-7777,avg_dev local difference in Electronegativity,3.856205253595953
JVASP-7777,avg_dev local difference in CovalentRadius,3.5311041767761737
JVASP-7777,MagpieData mean Electronegativity,2.4537605330158185
JVASP-7777,avg_dev local difference in NpValence,2.412627446270575
JVASP-7777,avg_dev local difference in MendeleevNumber,2.2080365812802145
JVASP-7777,avg_dev local difference in Column,1.935860777596517
JVASP-7777,avg_dev local difference in NUnfilled,1.6255876182827917
